Gesture,Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort,Distance
TB,44518,-0.106903443705388,9.39018485517926E-05,-0.090906296777398,-0.351739744954596,0.924856065644111,0.143562888211971,-0.017609849198909,0.105021059307893,0.021845155413936,-0.063389407137699,-0.420168908553106,0.838644020183894,0.046689818002922,0.343444837768663,0.001924937314917,0.000337069922203,-0.001302108870082,7.6533357723248E-05,0.010280338348405,-0.012748447294262,0.007394211761179,0.002575888345084,0.00167431875322,0.709550290028562,0.000267132195593,-0.58808023889451,-0.674937681266842,0.018249134146475,-0.102525285916069,1.07447726703129,-4.04934659652781,-0.015386313034219,0.214807567893999
TB,44519,-0.10687890496742,0.000118908744335,-0.090949106368541,-0.351633771470711,0.924887480711783,0.143634118894244,-0.017495104268592,0.104954179393951,0.021683801337036,-0.063266221461083,-0.428423881879897,0.834922554313069,0.041893028221921,0.342931888165416,0.000909545233753,-9.5910762965192E-05,-0.000444907799069,0.002366094785233,0.003729780668599,-0.007415574444152,0.006222245028999,0.000960468046838,-0.003632341888747,0.213323645444004,-0.03962514238653,0.072731301939954,-0.67526436939911,-0.004832507570935,-0.102726134152027,0.927304263444303,-5.37504985890069,-0.013217152085878,0.214719916028733
TB,44520,-0.106874396215038,0.000129478048337,-0.090966379722758,-0.351614074807111,0.92488967197276,0.143674554980243,-0.017443030897422,0.104696218959322,0.021552484886257,-0.063154092667573,-0.434477052994316,0.831499708805769,0.039501723043032,0.343915016470533,0.000539519657297,0.00015880033685,-0.000169836998302,-0.00059370139888,0.002722088569486,-0.001793330774646,0.003970048762077,0.001425118687875,-0.006985160827558,0.2314157226394,0.000358864444476,-0.071962266607832,-0.675101025332976,-0.005084195849296,-0.102404776974495,0.726227718033006,-8.680649177638,-0.023661260355667,0.214463502112771
TB,44521,-0.106875532359699,0.000137198983622,-0.090972211049055,-0.35162466538933,0.92485346906714,0.14386857431647,-0.017549608783812,0.104533804734093,0.021507781176015,-0.063140181652751,-0.43870092803086,0.82935819478152,0.036301139105641,0.344076601635789,0.000224318595956,-0.000255167234212,-5.65255463323287E-05,0.001953913022664,-0.000449272231219,-0.005607189959913,0.001016823860897,0.0017287809879,-0.008607613398523,0.211313129938896,0.004647946010318,-0.086863864859045,-0.675101025332976,-0.008254891948232,-0.102404776974495,0.468470781673113,-7.73362163184009,-0.009963410663366,0.21430172993701
TB,44522,-0.106862869174103,0.000146595028063,-0.090976860485566,-0.351085842938333,0.925006406708067,0.144263281882374,-0.017028914758069,0.104207666181643,0.021443437381551,-0.063195531740899,-0.446674713818458,0.826020046085786,0.03118833067433,0.342344667739084,9.67474507160058E-05,-6.30688628686233E-05,-0.000299307791842,0.019021162675393,0.006311833776351,-0.050438032730677,0.000206306942156,0.002721595622747,-0.009112576042083,0.400960701881052,-0.155234545642045,-0.399137364483771,-0.675101025332976,-0.14761291439218,-0.102565455563261,0.154360142496894,-8.58879771534364,-0.01570767021175,0.21395356649612
TB,44523,-0.10685143225539,0.000152677615927,-0.090986790073016,-0.350695383074515,0.92519662664458,0.14405306935353,-0.01651252692763,0.103945916638298,0.021456555225097,-0.063253962782999,-0.451801542299889,0.8227404213477,0.02933028287319,0.343676155650388,0.000215281805788,0.000189584751058,-0.000130749009484,0.006213971975051,0.002720297071935,0.008775458577119,-0.000960165901005,-0.000554476513607,-0.007330259705431,0.542731865105383,0.075810288054873,-0.023782034143233,-0.675591057531379,0,-0.100476633909303,-0.095882966820822,-8.87478586462757,-0.02105023328822,0.213678466887264
TB,44524,-0.106843162443108,0.000148987524344,-0.091043252555674,-0.350372710817094,0.925374657307625,0.143705175211537,-0.016417361082047,0.103662913319209,0.021569302790418,-0.063305558415922,-0.46013972871399,0.815516588077383,0.028268632929578,0.349864272285599,0.001773216700116,0.001091261557899,-0.000246914031736,0.013970001368997,0.013358265285905,0.025702431256738,-0.002349593255503,-0.001655299155838,-0.006049381654523,0.826249313834628,0.142350968932604,-0.147507377200181,-0.675427713465245,0,-0.101119348264367,-0.435801968446257,-8.27812799932248,-0.039729119232266,0.213403414956599
TB,44525,-0.106826523848758,0.000148332957098,-0.091114674835231,-0.350129336881183,0.925355358441685,0.144391552541891,-0.01667296053331,0.103466399314061,0.021672303795002,-0.063375986769935,-0.461518454260257,0.811777913089858,0.027896644987157,0.356705920045012,0.002151636377782,0.001525433026378,-0.00105235706514,0.034821861385883,-0.053993733900166,-0.135293121753464,-0.002481885159815,-0.000202967531698,-0.007539331267842,0.277066415226517,0.213758504962828,0.190884009604086,-0.66072674751316,2.22899649752159,-0.078865363720277,-0.673140896539365,-6.70738863658326,-0.072788738870869,0.213203728083207
TB,44526,-0.106774895199023,0.000143695139313,-0.09119237625855,-0.349607587135796,0.925046927365236,0.147485893010215,-0.017624657505947,0.103264331546989,0.021761596829046,-0.063453710172599,-0.463312020366712,0.808118924970781,0.027294333199113,0.362685530815609,0.002474245206999,0.001721629932335,-0.002733126377362,0.072662130758253,0.006280710827007,-0.220731367353844,-0.00232047514442,-0.001684419646169,-0.006716618408197,0.222776569515212,0.378663404029213,0.431653554382322,-0.565987189155278,3.69589480847185,-0.052232887632314,-0.676897810060453,-0.020794070069985,-0.075118578407975,0.21296301097082
TB,44527,-0.106706363227269,0.00016173544973,-0.091267595988055,-0.348215445960723,0.925381222413392,0.14883538552743,-0.016236514834556,0.102986496017118,0.021830214298663,-0.063548800762359,-0.461318995165988,0.805853506435422,0.027842684311519,0.370148207877746,0.002558925045777,0.001919651756453,-0.001363013613772,0.023462690396802,-0.038936641352334,-0.113019446231506,-0.001745460738962,0.001457110537197,-0.007848129218661,0.04486570076243,0.162499908055376,0.167944845777032,-0.424694571949126,4.43473675705082,-0.037329948524269,-0.683921604904227,0,-0.070258051097804,0.212623963377783
TB,44528,-0.106633676931853,0.000140134450148,-0.091438508505728,-0.347654302996675,0.925823929794221,0.147423734082271,-0.015899033226015,0.102761137077391,0.02187133859206,-0.063644424488706,-0.460520314079347,0.805005144621096,0.027868431604095,0.372976015279477,0.002867557529566,0.002763774336194,-0.001871746324147,0.016264555343774,-0.049860498407464,-0.004569443917223,-0.002400518898069,0.00102009077073,-0.00752414930694,0.017514062355134,0.002191329853797,0.024921013762976,-0.250896485582253,4.34962825520826,-0.018088687519541,-0.683431572705824,0.005072945808943,-0.068972622387676,0.2123462843418
TB,44529,-0.106554995673614,0.000100934991135,-0.09154453574272,-0.34592692816463,0.926652329022217,0.146199287948558,-0.016606916981118,0.102568758308474,0.021912441086631,-0.063733365026633,-0.460535141118522,0.80511177965556,0.028369817556692,0.372689628922782,0.002611582863706,0.00552808022559,-0.002530604346418,0.413554852652656,-0.015984835892537,0.25475908720942,-0.002326507590938,0.000109910853764,-0.006596614322338,-0.01304981805227,-0.047789001344548,0.008133331032523,-0.078895183942857,7.48418757247316,0.008142092096506,-0.683431572705824,0,-0.068932452740485,0.21208947992372
TB,44530,-0.106472683147672,8.66439181510907E-05,-0.091615340127136,-0.344176009997705,0.926567723479755,0.150783234113862,-0.016719577081007,0.102405851199959,0.022006504077034,-0.06381225936088,-0.460844101724809,0.804701363979538,0.028531524375168,0.373181431520587,0.000674216675733,-0.001805828503641,-0.006377282097735,-0.092383432560771,0.5688684481789,-0.391494695680465,-0.004009059122862,-0.000990932517463,-0.005504553055686,0.036753294810303,-0.012157605027935,0.014822152683291,0.128878468179946,9.16425171568362,0.030677264170937,-0.683431572705824,0,-0.06881194379891,0.211857814773716
ST,44531,-0.106342555095182,0.000118182165635,-0.091675817851157,-0.345187420722628,0.925952956035791,0.152778041656421,-0.010753500410015,0.102234664116821,0.022183001051501,-0.06394271553709,-0.461186637771523,0.803459891054889,0.0283310038194,0.375441663683787,0.001119060426962,0.001743015763166,-0.001608119008667,-0.238276824002104,0.083740979485891,-0.112639602403466,-0.003989730729741,-0.001069476376736,-0.006408577299687,-0.006027226260978,-0.057070654418099,0.016552205647406,0.38745212487051,7.68176443574606,0.022562995438254,-0.682941540507422,0,-0.070057202861847,0.211566626788444
ST,44532,-0.106301748471721,5.48863612356851E-05,-0.091753745657536,-0.350956304582892,0.924419052767695,0.14897615073199,-0.009230041531678,0.102073381081537,0.022287758384676,-0.064052903456344,-0.461806792824208,0.802335057202441,0.02778314207508,0.377122048018689,0.001908148889895,0.005508677348379,0.00026292931312,-0.341188785475429,-0.030263947654031,0.586617384247948,-0.003479431210657,-0.001247653226448,-0.007583181935872,0.243524737774088,0.277988297876098,0.108290165648996,0.717570482527889,8.20949107299563,0.029190987224851,-0.682941540507422,0,-0.070338390392187,0.211380774606877
ST,44533,-0.10605099568154,-0.000161758029993,-0.091997450971169,-0.359293723370921,0.921532463723103,0.147097835352335,-0.006940135830443,0.101798788284142,0.022355452306403,-0.064280659674684,-0.457284926147947,0.80139808353699,0.029556098025376,0.384419100839983,0.003537234126422,0.00994676905449,-0.006350523714621,-0.409071870163277,0.012271121487718,-0.308055022703554,-0.003975599135047,0.005467113713088,-0.009391548336963,-0.63199752377785,0.264186422724689,0.865424471409522,0.885161494381659,2.87606418278247,0.028387594281021,-0.683758260838093,-0.015508678047929,-0.068570925915761,0.210895182438308
ST,44534,-0.10584629724063,-0.000354959296662,-0.092167306095169,-0.362756320285784,0.919875030270778,0.14904315607191,-0.004890644658752,0.101514676015704,0.022297436429475,-0.064448704799563,-0.447458572169302,0.80282563774177,0.034430892686431,0.392512847185344,0.004286401044376,0.01621810574714,-0.009053706987099,-0.094954214530676,0.130804505942114,0.143388233031348,-0.001866970063544,0.006519609419195,-0.010097827689469,-0.113798991990005,0.53887579947349,0.559473813404216,0.961116485134099,0.809532575180574,0.002196984312165,-0.683594916771959,0.017128223016121,-0.067566684735974,0.210428194688194
ST,44535,-0.105481799483678,-0.000727733061274,-0.09249840180884,-0.363085741762378,0.919909499284717,0.148038198098323,-0.004466448074951,0.101165321953963,0.022147008068015,-0.064666747368438,-0.436672202746551,0.803760284463377,0.034915276910388,0.402576347921853,0.001073249303875,0.014797860397091,-0.006141308503305,-0.048266914853566,-0.050584112526738,-0.094503014218598,-0.000794744240419,0.010903507125762,-0.01219662427731,-0.728144077167256,0.743177460753245,0.75256322937524,0.981207805268615,0.398602223180182,0.009266842217868,-0.684574981168764,0.055578707571227,-0.064754809432569,0.209763885283157
ST,44536,-0.10521780696825,-0.001008439969578,-0.092654582673766,-0.362871478009769,0.920056382210927,0.147693902728031,-0.002656143239694,0.100700919538268,0.021820210421293,-0.064984113105283,-0.419457585544715,0.807397304913488,0.032846231619882,0.413625496090132,-0.001544140065054,0.011959360055974,-0.0042856632535,-0.02386501771775,0.042983595030444,0.031622220371711,0.002379271208698,0.010585231311743,-0.011333232512594,-0.565722887278331,0.930019969609033,0.442152125879467,0.976634171416856,0.159798099450793,0.008142092096506,-0.683594916771959,0.010382418112631,-0.066441934614612,0.209019913144358
