SX Gesture,DX Gesture,Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort,Distance
NH,NH,10140,-0.023489450181767,1.1858670612129,0.712541316368828,0.010103243146093,0.765822222689054,-0.2716146553368,0.582786175813908,-0.004048223671757,1.18476180576363,0.718553359419212,0.732652497368788,-0.036764048549964,-0.648206161794372,0.204199644087107,7.66062804702945E-05,0.000313946150384,0.00014121840326,-0.001443644974124,-0.00014363677026,0.001019142211672,-0.001584222896332,-0.001092729918376,0.002156644467079,0.00667384395611,-0.01304504896719,-0.001707216440875,1.39642842138195,0,-0.000574721344048,1.22671393666844,0,0.010563279051489,0.020379586341763
NH,NH,10141,-0.023481878414362,1.18587184793276,0.712534806520673,0.010101229145525,0.765824526938006,-0.271589040182219,0.58279512040067,-0.004046171153836,1.18475981719299,0.718548790465667,0.732660312094727,-0.036759721462399,-0.648197901846654,0.204198604306833,4.52094902416405E-06,0.000315555430548,0.000197702813098,-0.001394818137798,-0.000650356022039,0.001069935591346,-0.00352360392453,-0.001868694881898,0.004398463555243,0.012062173806386,-0.027864117470858,-0.002175125614593,1.39642842138195,0,-0.000855908874389,1.22671393666844,0,0.010804296934638,0.020375262746127
NH,NH,10142,-0.023468425752539,1.18587567935018,0.712526945254084,0.010014791333291,0.76590840376045,-0.271489944111876,0.582732555508787,-0.004035767654166,1.18475883973647,0.718545681902855,0.732674408265708,-0.036749029264627,-0.648179514253014,0.204208319182468,7.9999575813794E-05,0.000265913653614,0.000266139878724,-0.001323329023272,-0.000617335190247,0.001014592844038,9.30455757412871E-05,0.002288315192414,0.002265311740648,-0.047350244957813,-0.043167272209319,-0.045130098469713,1.39642842138195,0,-0.000815739227198,1.22671393666844,0,0.010723957640255,0.020374020770046
NH,NH,10143,-0.023462244398655,1.1858780769634,0.712521909474474,0.009984590556755,0.765870345618196,-0.271498874800328,0.582778931187663,-0.004058289633766,1.18477151998772,0.718559979540024,0.732695392572248,-0.03701432750514,-0.648153110048082,0.204168918294975,0.000146863020114,0.000268929974716,0.000355107735507,-0.001465743869839,-0.000683899925683,0.00112412296677,-0.001740568734403,-0.001574216044507,-0.001669144110494,0.00126323317945,-0.000642782092204,-0.00071106280535,1.39626507731582,0,-0.000655060638432,1.22671393666844,0,0.010563279051489,0.020351811196421
NH,NH,10144,-0.023449691267598,1.18588252738159,0.712504271856966,0.009890357566604,0.76586840650778,-0.271501383587876,0.582781917573211,-0.004053759817427,1.18477199283016,0.718557036587812,0.732669276623631,-0.036697156532911,-0.648190634463296,0.204200761967909,0.000399542513961,0.000328200075406,0.000285703645437,-0.004069003672977,0.001602838699298,-0.001055503548452,0.003692178258149,0.000637165698266,-0.005252431893174,-0.009008161454455,0.031799037899065,-0.000711113020565,1.39626507731582,0,0.001032064543611,1.22671393666844,0,0.010764127287446,0.020348744548414
NH,NH,10145,-0.023436155118062,1.18588485181838,0.712480967452662,0.009844255797578,0.765849172884475,-0.271560326981325,0.582780510852717,-0.004050551094326,1.18476845919906,0.718533280832614,0.733397362338504,-0.036009917103488,-0.647277332378295,0.204606084402112,0.0004820972843,0.000231605931583,0.000333305782257,-0.000401543642786,-0.001821339095991,-0.002442869819803,0.00423437789494,0.001450854632485,-0.003652357925111,-0.118368704717814,0.131485536531319,-0.074740062603385,1.39626507731582,0,0.000268841246973,1.22671393666844,0.002187961949845,0.011005145170595,0.020339087322068
NH,NH,10146,-0.023420313533901,1.18588297997423,0.712443334735787,0.009707514135391,0.765830598820923,-0.271651626674996,0.582764662452801,-0.004057161870318,1.18475633772103,0.718545278702631,0.732960075501298,-0.033927430658696,-0.647975474816627,0.204318969276467,0.000668303075249,0.00030164330827,0.000295443278045,-0.001899938335695,-0.001122383525682,-0.00726395200039,0.004097482830691,0.001172036855932,-0.006046826288691,0.019252821532625,0.093504158529254,-0.041111215392878,1.39626507731582,-0.001899171351327,0.000268841246973,1.22736731293297,0.139232795241356,0.011848707761617,0.020333093352663
NH,NH,10147,-0.023405026596903,1.18588221243398,0.71239722671642,0.009659445554632,0.765786743557407,-0.271737498589475,0.582783056002536,-0.00407985706855,1.18472904926331,0.718538111408849,0.732932240223489,-0.030256440445734,-0.648455048558802,0.203472182499557,0.000372644485916,-0.0001565431189,0.0004813895417,0.003720484432147,-0.005587592688837,-0.008246096297718,-0.001165609442982,-0.00144411289164,-0.002950333977044,0.032647589178598,0.066171516889052,-0.141420773575521,1.39626507731582,0.001915845224924,-1.23462833675706E-05,1.22638724853617,-0.006825497173427,0.01084446658183,0.020310155770044
NH,NH,10148,-0.023396170085798,1.18588399095671,0.712372040679456,0.009567767390987,0.765797050299775,-0.271736791743638,0.582771354471195,-0.00406536188167,1.18468582603625,0.718515806243654,0.732875207204573,-0.025324991278608,-0.64983823142105,0.199907099586671,0.000437710488197,-0.000158102479326,0.000538018976677,-0.000205913353019,-0.002775969580617,-0.009815296038372,0.004273744369966,0.001850569179136,-0.005282680091671,-0.256507047161881,-0.182339317849383,-0.749423181165837,1.39626507731582,0.002015044747545,-0.000333703460899,1.22753065699911,0.025924719689269,0.007430046570552,0.0203189960458
NH,NH,10149,-0.0233882369984,1.18588762684808,0.7123223412665,0.00961954023914,0.765831100917325,-0.271710075796934,0.582738212256387,-0.004054956075079,1.18461625277589,0.718455556228192,0.733595300071008,-0.018607473539458,-0.650667793571813,0.195251427781193,0.00093402194674,-7.38026436671201E-05,0.000375281102092,0.002830851874464,0.000783205691048,-0.003851928141259,0.005207705455311,0.001354179228323,-0.000367225172812,-0.05061855075107,0.186307314304555,-0.393296371696259,1.39626507731582,0.000719135774,-0.000213194519325,1.22753065699911,0.00775013910206,0.006747162568297,0.02032260979938
