SX Gesture,DX Gesture,Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort,Distance
NH,NP,20001,-0.030743305911082,1.17643985213666,0.725335004633272,0.578232088646069,0.646727695242241,-0.249802645593779,0.430104147993265,0.010595545526344,1.18138143908985,0.70639597971096,0.357334208091106,0.679708414704948,-0.640551311956069,-0.001658752105618,-0.007710084615068,-0.009849655037969,-0.005403977725346,0.136994992544528,-0.091485319266646,-0.001165474358625,0.011322151597941,0.023399561897888,0.003465308420465,-0.115318161007803,0.021770715277032,0.051816746632273,-0.681634787978347,-0.039255627687914,-0.110398536765603,0.683104884573556,0.206212641333096,0.007751403748084,0.045738458487246
NH,NP,20002,-0.031217395538848,1.17636678998665,0.725548074902501,0.578484150374621,0.646246645098086,-0.251178018805184,0.429687053951971,0.010595578659721,1.18132978651626,0.705494451087516,0.358418873210554,0.680827459130769,-0.638756141534551,-0.000688383549793,-0.003001136781256,-0.011729033959107,-0.003390472283508,0.068441569870068,-0.026220912350553,-0.024272804996882,0.006562656705707,0.014322360965073,0.006768548051062,-0.000464915612744,-0.015389431026228,0.088844226922599,-0.681471443912213,0,-0.111201929709432,0.699275947120849,0.741893690779059,0.011246163053744,0.046638009970368
NH,NP,20003,-0.031622313562774,1.17636350628178,0.725545920586784,0.579004906454856,0.644369518780717,-0.255225128197423,0.429419812659035,0.010561793329748,1.18116409490175,0.705087101846577,0.358855625200672,0.680828485270278,-0.638509904139174,-0.000562336728246,0.004596198400078,-0.014512599372011,-0.003253275699819,0.152576680355053,-0.070148186611133,-0.041532677831041,0.002117133529857,0.009005935512021,0.009319757433039,0.011173090664953,0.007709872607645,0.012888372480931,-0.681471443912213,0,-0.109153277702666,0.702542828443535,0.080951117374912,0.00843428775034,0.04712863025447
NH,NP,20004,-0.031931631211407,1.17643424378805,0.725404572895642,0.579208309112887,0.644274232801968,-0.256172997297532,0.428723504204779,0.010534019767948,1.18097579415671,0.70492116915233,0.359258241307485,0.681154875168098,-0.637934882938099,-0.000798259444224,0.009592438723729,-0.01616726256,-0.003261434611301,0.093001997614706,0.034229938404904,-0.057974709479539,-0.002251472127488,0.005277884648989,0.010957555648397,-0.016649350742999,0.028353560311189,-0.005449329095501,-0.681634787978347,0,-0.109635313468964,0.702379484377401,-0.038298247476259,0.007389876923361,0.047365884577014
NH,NP,20005,-0.032834231256212,1.17681841947995,0.724739784733137,0.578397310926322,0.64683447319199,-0.257251560753406,0.425303831976127,0.010494329945822,1.18043189870382,0.704839531976372,0.362680043336155,0.679688155686986,-0.637563015114568,-0.000773913774237,0.017861747365405,-0.018840749497259,-0.005142163229414,0.002919988102408,0.171596626724236,-0.574395389547199,-0.007503546748077,-4.0420362706942E-05,0.01325646787002,0.055078231480274,0.091013620367417,-0.041975906933209,-0.681308099846079,0,-0.109434465233007,0.71838720285856,0.737086672508136,0.012089725644766,0.047816749238346
NH,NP,20006,-0.03342382939569,1.1771460050499,0.724228538838335,0.580679167285356,0.647677454204446,-0.255735327450629,0.421811643141524,0.010543026905323,1.17977505720457,0.704974073577272,0.363308117427462,0.679443753516924,-0.637466323415683,0.000290050061858,0.020219289557238,-0.019359348847025,-0.005457642842859,-0.005548657854661,0.421392644501244,0.487657599347923,-0.012910899092682,-0.002285839164815,0.01268272383279,0.037435867159671,0.006221733688079,0.510701602706887,-0.680328035449273,0.294115643019433,-0.110398536765603,0.74893254322567,0.224715910300058,0.006867671509871,0.048070061376239
NH,NP,20007,-0.034164093742505,1.17757780313509,0.723617656608067,0.584799518193514,0.648146702277919,-0.253958018384541,0.416438111542507,0.010667116601826,1.17927272480571,0.705137588767312,0.366804634832599,0.677503618490945,-0.637513191318266,0.004487504005524,0.017171860964929,-0.017477430670343,-0.006762440031899,0.163568305773322,0.256058734272135,-0.080321603194597,-0.013782832720786,-0.000546233065671,0.009854345623961,0.021722697271366,-0.006590310348681,0.530621284024294,-0.68098141171381,-0.125413989069262,-0.113451429952156,0.753669521143564,0.227700117890577,0.007470216217744,0.048520336847615
NH,NP,20008,-0.034671275063373,1.17790605258122,0.723280921396411,0.588655974930093,0.646405787160933,-0.253248046430551,0.414136606065035,0.010841977835766,1.17884339422644,0.705274375370854,0.368652746188134,0.676190747547397,-0.63779652585345,0.008764546109677,0.013696598789441,-0.014639544676735,-0.007770793527783,0.272660637154838,0.08922717745969,0.565053304228523,-0.012456085911889,0.000892090907488,0.006820659663005,-0.112500340745057,-0.207121629298151,0.057401139762465,-0.681308099846079,0.05680954596181,-0.109956670646496,0.753996209275833,-0.002849043326716,0.004819019503105,0.048954780140364
NH,NP,20009,-0.035086092087057,1.17822636791622,0.723031176320981,0.591600068855653,0.644709885610312,-0.252181191401947,0.41323500411923,0.011091308951243,1.17839888808022,0.705373975742692,0.369361025535839,0.675688397487463,-0.637833923241289,0.013620157068228,0.010465863641478,-0.010447378420979,-0.007722173467011,0.033751180065724,0.053513950599589,-0.025165021423638,-0.0087766818488,0.002925570987498,0.004796192373777,-0.000957189233235,-0.096734699714677,0.030451353681955,-0.681308099846079,0.03716262365018,-0.10951480452739,0.754159553341967,-0.014731028937314,0.003935287264892,0.049438435069498
NH,NP,20010,-0.035386964550863,1.1785194886836,0.722915883608602,0.592536219914189,0.644138183681295,-0.252253262737151,0.412740983974245,0.011265182947722,1.17817312972922,0.705385538469057,0.368804638893729,0.675761063508265,-0.63805454110008,0.014714821039027,0.005487329037641,-0.007093373935874,-0.007926099423428,0.102654066917702,-0.054311225727137,-0.027553571394017,-0.008038511072845,0.004296729520777,0.002469211336015,0.041110325855025,-0.155069523021227,0.054092291796107,-0.681798132044482,0.005084772220466,-0.10871141158356,0.756119682135579,0.811084319712876,0.011808538114425,0.049838296835532
