Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort
1650326290904938724,-0.10712420066665733,-0.07905527096580574,-0.13985633856006008,0.7174170074415612,-0.6930739151780081,-0.01218350395295209,0.06937541181752122,0.10065019184672852,-0.03878884163863297,-0.14139966218677918,-0.3685087499480656,0.8997395696091143,0.015992251862491702,0.2332686347790603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0007107073660793336,1.2590560617630246,0.0,0.0015652780805934037
1650326290938644307,-0.10712420066665733,-0.07905527096580574,-0.13985633856006008,0.7174170074415612,-0.6930739151780081,-0.01218350395295209,0.06937541181752122,0.10065019184672852,-0.03878884163863297,-0.14139966218677918,-0.3685087499480656,0.8997395696091143,0.015992251862491702,0.2332686347790603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.001152573485185837,1.2590560617630246,0.0,0.001886635258125236
1650326290971314476,-0.10712525000251119,-0.07905524976784138,-0.13985554678816667,0.717528377751548,-0.6929581974754139,-0.012316919839067603,0.06935601746449478,0.10065128383554672,-0.03878884163863297,-0.14139888488801722,-0.36850881169726274,0.8997386688667295,0.015990828915053604,0.23327210900149764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0007910466604623852,1.2590560617630246,0.0,0.0018062959637423714
1650326291005167914,-0.10712525000251119,-0.07905524976784138,-0.13985554678816667,0.717528377751548,-0.6929581974754139,-0.012316919839067603,0.06935601746449478,0.10064909985190759,-0.03878884163863297,-0.14140043947710798,-0.36850868819337357,0.8997404703380839,0.01599367480969129,0.23326516055314508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0005901984245050368,1.2590560617630246,0.0,0.0015251084334019713
1650326291038077363,-0.10712420066665733,-0.07905527096580574,-0.13985633856006008,0.7174170074415612,-0.6930739151780081,-0.01218350395295209,0.06937541181752122,0.10064909985190759,-0.03878884163863297,-0.14140043947710798,-0.36850868819337357,0.8997404703380839,0.01599367480969129,0.23326516055314508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0008312163076540047,1.2590560617630246,0.0,0.001886635258125423
1650326291071359980,-0.10712420066665733,-0.07905527096580574,-0.13985633856006008,0.7174170074415612,-0.6930739151780081,-0.01218350395295209,0.06937541181752122,0.10065019184672852,-0.03878884163863297,-0.14139966218677918,-0.3685087499480656,0.8997395696091143,0.015992251862491702,0.2332686347790603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0007508770132709531,1.2590560617630246,0.0,0.001645617374976455
1650326291104554596,-0.10712472535139143,-0.07905526030442045,-0.13985594269805862,0.7174726965399524,-0.6930160601356895,-0.01225021196334007,0.06936571502225815,0.10065019184672852,-0.03878884163863297,-0.14139966218677918,-0.3685087499480656,0.8997395696091143,0.015992251862491702,0.2332686347790603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0007107073660793337,1.2590560617630246,0.0,0.0016857870221678875
1650326291139562529,-0.10712525000251119,-0.07905524976784138,-0.13985554678816667,0.717528377751548,-0.6929581974754139,-0.012316919839067603,0.06935601746449478,0.10065128383554672,-0.03878884163863297,-0.14139888488801722,-0.36850881169726274,0.8997386688667295,0.015990828915053604,0.23327210900149764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0007107073660793337,1.2590560617630246,0.0,0.001605447727784836
1650326291171701617,-0.10712525000251119,-0.07905524976784138,-0.13985554678816667,0.717528377751548,-0.6929581974754139,-0.012316919839067603,0.06935601746449478,0.10064909985190759,-0.03878884163863297,-0.14140043947710798,-0.36850868819337357,0.8997404703380839,0.01599367480969129,0.23326516055314508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0011525734851858373,1.2590560617630246,0.0,0.0016054477277848357
1650326291204410409,-0.10712420066665733,-0.07905527096580574,-0.13985633856006008,0.7174170074415612,-0.6930739151780081,-0.01218350395295209,0.06937541181752122,0.10064909985190759,-0.03878884163863297,-0.14140043947710798,-0.36850868819337357,0.8997404703380839,0.01599367480969129,0.23326516055314508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25808362449216116,0.0,0.0006705377188879014,1.2590560617630246,0.0,0.0016857870221678875
