Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort
1650323359471823054,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326293815042664,-0.03560698087726081,-0.14080283556988613,-0.2445889542706576,0.882658356503902,0.12297975211942662,0.3820555584090632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.003602921963867134,1.3961017332496848,0.0,0.0016054477277850229
1650323359504257657,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326301579514918,-0.035607556934849696,-0.14080263294837583,-0.24449501550144934,0.8826633353515249,0.12299490932847786,0.3820993013607158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.0034020737279097856,1.3961017332496848,0.0,0.0012037512558699518
1650323359537850526,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326309333472072,-0.03560813302948038,-0.1408024303919234,-0.24440107404463715,0.882668304496499,0.12301006518551157,0.3821430401121545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.0033619040807183536,1.3961017332496848,0.0,0.0018062959637423714
1650323359571466234,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326309333472072,-0.03560813302948038,-0.1408024303919234,-0.24441668032185507,0.882663280106845,0.12304611270045672,0.38213305860756913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.003884109494207722,1.3959383891835504,0.0,0.0024490103188064103
1650323359604490796,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326309333472072,-0.03560813302948038,-0.1408024303919234,-0.24441668032185507,0.882663280106845,0.12304611270045672,0.38213305860756913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.0035225826694840826,1.3959383891835504,0.0,0.0019669745525084745
1650323359639391674,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326309333472072,-0.03560813302948038,-0.1408024303919234,-0.24441668032185507,0.882663280106845,0.12304611270045672,0.38213305860756913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.0035225826694842716,1.3959383891835504,0.0,0.002529349613189462
1650323359671420841,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326309333472072,-0.03560813302948038,-0.1408024303919234,-0.24441668032185507,0.882663280106845,0.12304611270045672,0.38213305860756913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.0034020737279097874,1.3959383891835504,0.0,0.0018062959637423714
1650323359704196974,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326309333472072,-0.03560813302948038,-0.1408024303919234,-0.24441668032185507,0.882663280106845,0.12304611270045672,0.38213305860756913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.004285805966122793,1.3959383891835504,0.0,0.0017259566693593196
1650323359738436933,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326309333472072,-0.03560813302948038,-0.1408024303919234,-0.24441668032185507,0.882663280106845,0.12304611270045672,0.38213305860756913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.0035627523166758884,1.3959383891835504,0.0,0.002007144199699907
1650323359771325442,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326301579514918,-0.035607556934849696,-0.14080263294837583,-0.2445106199923258,0.8826583115808306,0.12303095664049893,0.3820893160196573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.0033217344335267343,1.3959383891835504,0.0,0.0020473138468913394
1650323359804368721,-0.09311521759134175,-0.06664912589453716,-0.13259549667717688,-0.6471884177345705,0.7088900022597588,0.11265459826811029,-0.2567704385933728,0.10326293815042664,-0.03560698087726081,-0.14080283556988613,-0.24460455697502126,0.8826533333522228,0.12301579922812733,0.3820455692316409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3962650773158192,0.0,0.003201225491952251,1.3959383891835504,0.0,0.002248162082848875
