Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort
1650321723334210058,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.0023576629009308633,1.3962650773158192,0.0,0.002248162082848875
1650321723366914788,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.0024781718425053475,1.3962650773158192,0.0,0.0024088406716147913
1650321723400764654,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.002638850431271264,1.3962650773158192,0.0,0.0023686710244233584
1650321723435618574,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.0020764753705902763,1.3962650773158192,0.0,0.0016456173749764555
1650321723468033389,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.002277323606547812,1.3962650773158192,0.0,0.0022883317300403075
1650321723499984801,-0.09185042878708963,-0.08616642444974466,-0.14187310315155838,-0.6644551081729341,0.721809247997426,-0.0029960043601012024,-0.19360227965124596,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.0022371539593563795,1.3962650773158192,0.0,0.002248162082848875
1650321723533691001,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.002478171842505347,1.3962650773158192,0.0,0.002248162082848875
1650321723567412916,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.002478171842505348,1.3962650773158192,0.0,0.0023686710244233584
1650321723601277589,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.0021166450177818956,1.3962650773158192,0.0,0.0022883317300404944
1650321723634331741,-0.09185079193234896,-0.0861651192306013,-0.1418736607621552,-0.6644542135730586,0.7218106578577094,-0.0029932608447274895,-0.19360013599567666,0.11212723859031519,-0.05348897927566045,-0.1586593288765796,-0.4986343015583898,0.7893790244174201,0.18493563223978057,0.30666496547087263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18849905231895825,0.0,0.002237153959356193,1.3962650773158192,0.0,0.001484938786210352
