Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort
1650324155467984305,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008784806451570319,0.12365145806364938,0.0,0.0037344390289343016
1650324155500739888,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009226672570676822,0.12365145806364938,0.0,0.0038147783233173534
1650324155534317026,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009146333276293958,0.12365145806364938,0.0,0.0036540997345512497
1650324155567443542,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008744636804378885,0.12365145806364938,0.0,0.003413081851402282
1650324155600553435,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009106163629102338,0.12365145806364938,0.0,0.00393528726489165
1650324155636134351,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008503618921229918,0.12365145806364938,0.0,0.0037746086761257336
1650324155667583043,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.0081822617436979,0.12365145806364938,0.0,0.0035737604401681984
1650324155702743927,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008945485040336421,0.12365145806364938,0.0,0.004457492678381205
1650324155734567673,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009106163629102338,0.12365145806364938,0.0,0.003252403262636366
1650324155768556532,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009427520806634358,0.12365145806364938,0.0,0.0038549479705087854
1650324155802505162,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009226672570676822,0.12365145806364938,0.0,0.003413081851402282
1650324155834696069,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009106163629102338,0.12365145806364938,0.0,0.0038147783233173534
1650324155867960035,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.00882497609876175,0.12365145806364938,0.0,0.004015626559274702
1650324155901461883,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.00914633327629377,0.12365145806364938,0.0,0.00397545691208327
1650324155934555992,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008664297509995835,0.12365145806364938,0.0,0.0037344390289343016
1650324155969236151,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008824976098761938,0.12365145806364938,0.0,0.0038951176177002174
1650324156002712227,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009548029748208842,0.12365145806364938,0.0,0.0037344390289343016
1650324156034998748,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008664297509996022,0.12365145806364938,0.0,0.0038549479705087854
1650324156068608014,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008503618921229918,0.12365145806364938,0.0,0.004296814089615289
1650324156101423033,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009025824334719474,0.12365145806364938,0.0,0.004015626559274702
1650324156138046067,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009226672570676822,0.12365145806364938,0.0,0.0034532514985937146
1650324156168399421,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009347181512251307,0.12365145806364938,0.0,0.003694269381742869
1650324156202135940,-0.11587943020468171,-0.0967474960815062,-0.14019001958169353,0.9370785769972183,-0.17317217506343008,-0.1929758520673905,0.23378506974469898,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009106163629102338,0.12365145806364938,0.0,0.004136135500849372
1650324156236709450,-0.11587946071955112,-0.09674764748764779,-0.14018988987038336,0.9370618241122428,-0.17326178392109837,-0.19293628342522381,0.23381848207953213,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009347181512251493,0.12365145806364938,0.0,0.003935287264891838
1650324156268232524,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008824976098761938,0.12365145806364938,0.0,0.004136135500849186
1650324156302822307,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667976247152474,-0.046289015418292855,-0.14855425263537703,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008503618921229918,0.12365145806364938,0.0,0.003774608676125734
1650324156336530959,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009065993981910905,0.12365145806364938,0.0,0.00397545691208327
1650324156368546561,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667976247152474,-0.046289015418292855,-0.14855425263537703,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008543788568421352,0.12365145806364938,0.0,0.003654099734551437
1650324156401352500,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667898973989636,-0.04628870535746697,-0.14855325909832243,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009065993981910905,0.12365145806364938,0.0,0.0036139300873598177
1650324156434875162,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667976247152474,-0.046289015418292855,-0.14855425263537703,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.00866429750999602,0.12365145806364938,0.0,0.003694269381742682
1650324156469948324,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667976247152474,-0.046289015418292855,-0.14855425263537703,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.009106163629102338,0.12365145806364938,0.0,0.003774608676125734
1650324156502657042,-0.11587949126868612,-0.09674779887404016,-0.1401897601440888,0.9370450609266451,-0.17335139087419218,-0.19289671266221126,0.23385189184412328,0.11667976247152474,-0.046289015418292855,-0.14855425263537703,-0.08180226085000204,0.9159242032905774,-0.16989714854237573,0.3542967723018645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09000258043998785,0.0,0.008503618921229918,0.12365145806364938,0.0,0.004457492678381206
