Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort
1650322722766016531,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189408420948967,-0.05348703561765413,-0.33087170753704387,0.2078720252998918,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125774930923395,0.0,-0.00045421240247407344,-0.227538284125051,0.0,0.0006413761951889644
1650322722800389931,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189408420948967,-0.05348703561765413,-0.33087170753704387,0.2078720252998918,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259382749895293,0.0,-0.0017798107597933968,-0.227538284125051,0.0,0.0011234119614869
1650322722833850074,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189578177546963,-0.053514060623426736,-0.3308673376796741,0.20779696667632863,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12610161905566358,0.0,-0.0004943820496655057,-0.227538284125051,0.0,0.0004806976064228611
1650322722866139798,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189408420948967,-0.05348703561765413,-0.33087170753704387,0.2078720252998918,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125774930923395,0.0,-0.0009764178159634415,-0.227538284125051,0.0,0.0006413761951889643
1650322722900729011,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189578177546963,-0.053514060623426736,-0.3308673376796741,0.20779696667632863,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12610161905566358,0.0,-0.0012576053463040286,-0.227538284125051,0.0,0.00040035831203999645
1650322722934096752,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189578177546963,-0.053514060623426736,-0.3308673376796741,0.20779696667632863,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12610161905566358,0.0,-0.00037387310809102164,-0.227538284125051,0.0,0.00032001901765694486
1650322722967466518,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189408420948967,-0.05348703561765413,-0.33087170753704387,0.2078720252998918,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125774930923395,0.0,-0.000815739227197525,-0.227538284125051,0.0,0.0005208672536146675
1650322722999890269,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189578177546963,-0.053514060623426736,-0.3308673376796741,0.20779696667632863,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12610161905566358,0.0,-0.0007353999328144734,-0.227538284125051,0.0,-1.3381598750746926e-06
1650322723033547507,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189408420948967,-0.05348703561765413,-0.33087170753704387,0.2078720252998918,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125774930923395,0.0,-0.0014584535822615642,-0.227538284125051,0.0,0.0002798493704655126
1650322723066923558,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189493306911333,-0.053500548165155974,-0.33086952288428007,0.20783449616142907,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259382749895293,0.0,-0.0013379446406868935,-0.227538284125051,0.0,0.00011917078169940926
1650322723101355417,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189578177546963,-0.053514060623426736,-0.3308673376796741,0.20779696667632863,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12610161905566358,0.0,-0.0008157392271975252,-0.227538284125051,0.0,0.00019951007608246088
1650322723134201994,-0.11171109881672815,-0.09452999444907831,-0.13741744211889123,0.9189408420948967,-0.05348703561765413,-0.33087170753704387,0.2078720252998918,0.11357574059016314,-0.04519308735943915,-0.14776182697124418,-0.21457347905730362,0.9216991438927074,-0.20694549808265436,0.24819845095410545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125774930923395,0.0,-0.0014584535822615642,-0.227538284125051,0.0,-4.150780706650696e-05
