SX Gesture,DX Gesture,Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort,Distance
NH,NH,12627,-0.018750542103105,1.18492107643191,0.71379815251995,0.376162453224121,0.790761957980501,0.118035691323343,0.468257311922704,0.001315769081309,1.18608739611224,0.708613613848437,0.659619811925919,0.431063575222258,-0.615542349236237,0.013910935560002,-0.000733024917868,-0.002289293710973,0.001708484699702,-0.030912515589816,0.000133573450334,0.000191821948258,-0.001225650033214,0.002321407631167,0.000832511155717,0.001856273055374,0.006797180887268,-0.00353163594683,0.894472106151313,3.41509171768039,0.015412798238168,0.784868237775212,1.14043672030985,0.017110931543703,0.020758048737366
NH,NH,12628,-0.018745847710828,1.18485716636186,0.713743678077429,0.375863071903373,0.790922829205735,0.118203212822435,0.468183756551857,0.001327322164712,1.18601954973853,0.708607076122785,0.659774863264825,0.43087471204729,-0.615509649963312,0.013855797490151,0.000312905378306,-0.002424231117715,0.001137024533478,0.088484312870394,0.033482377696378,-0.029050361321022,-0.001027732342168,0.001841196057107,0.000778146481184,0.017424175441801,0.002452463158716,0.015333902072507,0.995255394956163,2.54543749300668,0.01412736952804,0.828807791565333,1.68054135655947,0.017351949426852,0.020752541136137
NH,NH,12629,-0.018745714307597,1.18478036039044,0.713681804583145,0.375565061853659,0.791011505566406,0.118312660265163,0.468245445036474,0.001346518164505,1.1859346071746,0.708594185456108,0.659901561212669,0.430722717021108,-0.615485387538044,0.013623812909088,3.00528986995961E-05,-0.001781717256195,0.001067172333893,-0.050260628594827,0.002767274163665,0.00117089127913,-0.001072569720891,0.001867148610007,0.000711662691542,0.042952487331397,-0.004710083264361,0.002750434793966,1.07496729922969,1.99099749279753,0.021478414964084,0.893655385820642,1.54771351363228,0.017914324487533,0.020758467181695
NH,NH,12630,-0.018741001302211,1.18474524519083,0.713654489304971,0.375441635370456,0.791063925355916,0.118228484756653,0.468277129297378,0.001355946182904,1.18589609209762,0.708588403359639,0.65989435664478,0.430387675173726,-0.615734254697436,0.013312201888518,-0.000158468018618,-0.001634864832794,0.001442978552189,-0.0196387064771,0.002143728541915,0.000843213317925,-0.00101389460738,0.001713637295881,0.00058166285253,0.023283344256473,-0.004439450939854,0.002599212234517,1.10926955311789,1.77958545790689,0.023045031204552,0.926324199047498,1.47191676273354,0.014901600948171,0.02075757629464
NH,NH,12631,-0.018731351466571,1.18468888478415,0.713597038577555,0.37530064050899,0.79119522512393,0.118170801077342,0.468182877460694,0.001371006354956,1.18581291069722,0.708573649752029,0.660163652532192,0.430160877975845,-0.61560670048577,0.01318943711573,-0.000147047600181,-0.001330501038231,0.00118585610094,-0.005095233459053,0.001666707371106,0.00065559444677,-0.000884667068903,0.00180374189098,0.001268497771535,-0.000257957219047,0.030162303906945,0.063944676607069,1.16464319153741,1.17488458798314,0.020393834489913,1.00374928639515,1.64347313104208,0.015986181422341,0.020750967676963
NH,NH,12632,-0.018724797964501,1.18465321291237,0.713558396163517,0.375366763335026,0.791068804028625,0.118240248056747,0.468325937799292,0.001379513146801,1.18573671772191,0.708569836486231,0.660099138952689,0.430076114530472,-0.615739952670583,0.012960445575677,2.66327718299518E-05,-0.001147514277781,0.000746796512393,-0.007009649295315,0.001881165892075,0.000778604151012,-0.001377760867931,0.001755669146055,0.001197653876138,0.062473714565458,-0.00644962081655,0.002772296580335,1.19551522003679,1.10639365901912,0.023045031204552,1.0525891621693,1.46708695621671,0.016548556483022,0.020742300633878
NH,NH,12633,-0.018723492585682,1.18462009795603,0.713528666711169,0.375270653824416,0.791207475301454,0.117996389444213,0.468230199243305,0.001389566112125,1.18566433222444,0.708566525816617,0.660311183963696,0.429902569272529,-0.615638674380035,0.012725716990969,-0.000622215321886,-0.001224119115573,0.000846906120675,0.041840531998018,-0.030606233933442,-0.028704285295875,-0.001511697964065,0.00175161495104,0.000937079216421,0.039523593174893,0.000292932606409,-0.001114717647079,1.21740332489878,0.665617234328235,0.019469932604509,1.08101102967666,0.107817810443168,0.011045314817787,0.020742429887699
NH,NH,12634,-0.018716496889154,1.18457889450701,0.713490197209157,0.375186342615837,0.791196998838197,0.117979963911736,0.468319597560648,0.001407115391478,1.18557679456328,0.708570588702152,0.660329732858124,0.429762948436738,-0.615714653535364,0.012803026060564,-0.000150146805281,-0.001014113013894,0.000827022770928,-0.070123529289036,0.000991094861212,0.000411104280924,-0.000968330020238,0.001625251359337,0.000478501324307,-0.000414697885158,-0.002173909540189,0.00133985360131,1.23945477382691,0.28496125478201,0.021357906022509,1.08591135166069,0.014877670008384,0.016829744013362,0.020740253701576
NH,NH,12635,-0.018712423778737,1.18455570348657,0.713471281012321,0.37523801022492,0.791208856123099,0.117989770043446,0.468255694935913,0.001418025750949,1.18553292192534,0.708574862385308,0.660368822565478,0.429566567322222,-0.615816855660504,0.012457235122534,-0.000198676923159,-0.000631270469833,0.000605247330147,0.000286884174394,0.000200702309084,8.72555989890479E-05,-0.000911689440853,0.000459620892858,0.000475738793466,0.048076903942154,0.000383987384091,-0.001462993194121,1.24043483822372,0,0.016858905537061,1.07888755681691,-0.608294005291524,0.005943769624467,0.020740416329362
NH,NH,12636,-0.018705281604692,1.18454001258563,0.713459750222013,0.375199762438052,0.791199216228101,0.118054394592351,0.468286342341842,0.001420574569841,1.18550369128164,0.708576272729839,0.660530445992187,0.429364318733718,-0.615792879848748,0.012039137979023,-9.72403001066463E-05,-0.00023913080073,0.000257938032903,0,0,0,-0.000659270034127,0.000901745622989,0.000306246660512,0.014936891594538,0.00059697046611,0.007874882629932,1.24076152635599,0,0.019791289782041,1.05846954855013,-0.339786335113901,0.002328501377232,0.020732272326104
