SX Gesture,DX Gesture,Timestamps,PSM1x,PSM1y,PSM1z,PSM1_quat_x,PSM1_quat_y,PSM1_quat_z,PSM1_quat_w,PSM2x,PSM2y,PSM2z,PSM2_quat_x,PSM2_quat_y,PSM2_quat_z,PSM2_quat_w,PSM1_linearv_x,PSM1_linearv_y,PSM1_linearv_z,PSM1_angularv_x,PSM1_angularv_y,PSM1_angularv_z,PSM2_linearv_x,PSM2_linearv_y,PSM2_linearv_z,PSM2_angularv_x,PSM2_angularv_y,PSM2_angularv_z,jaw1_position,jaw1_velocity,jaw1_effort,jaw2_position,jaw2_velocity,jaw2_effort,Distance
NH,NH,22901,-0.023711396405925,1.17949297856807,0.714897786177877,0.444011651906849,0.645330408453921,0.18835748616925,0.59238819561133,-0.000446047131638,1.17468220907965,0.711792406732704,0.50978128442909,0.617169973958377,-0.594692219965534,-0.07460180160364,0,0,0,0,0,0,-2.02372907712451E-06,4.07282908952231E-06,1.21178604045948E-05,0,0,0,1.26591651254066,0,0.004165297024548,1.00897629651144,0,-0.004339660056557,0.023959619392299
NH,NH,22902,-0.023712948683844,1.17949311074704,0.714899058177852,0.444036576213031,0.645337904327961,0.18832743889312,0.592370900688549,-0.000445331499781,1.17468255535307,0.711791113216122,0.509782735587541,0.617171733341107,-0.594689279373197,-0.074600771177015,0,0,0,0,0,0,-2.02372907712451E-06,4.07282908952231E-06,1.21178604045948E-05,0,0,0,1.2660798566068,0,0.00448665420208,1.00897629651144,0,-0.003455927818344,0.023962111228098
NH,NH,22903,-0.023713690473936,1.17949122725472,0.714898915403032,0.444085690818264,0.645353088223146,0.188271035659504,0.592335469023265,-0.000442611026142,1.17468003869493,0.711790162566885,0.509781430290483,0.617174826772042,-0.594688176100822,-0.074592893332861,0,0,0,0,0,0,-3.0123264143548E-06,6.0624175371108E-06,1.80374692417286E-05,0,0,0,1.2660798566068,0,0.002478171842505,1.00897629651144,0,-0.003536267112727,0.02396570504324
NH,NH,22904,-0.023713690473936,1.17949122725472,0.714898915403032,0.444109881055347,0.645360776555465,0.188244679688911,0.592317332349435,-0.000443143056452,1.17467900198579,0.711789594635854,0.509781430290483,0.617174826772042,-0.594688176100822,-0.074592893332861,0,0,0,0,0,0,0,0,0,0,0,0,1.26591651254066,0,0.003884109494208,1.00897629651144,0,-0.004098642173408,0.023965470259971
NH,NH,22905,-0.023712871124341,1.17949082424317,0.714899939691392,0.44410792851388,0.645359295620064,0.188245044085909,0.59232029406815,-0.000445127153144,1.17467956882334,0.711790432753844,0.50978135735715,0.617172400383622,-0.594690198040569,-0.074597347474883,0,0,0,0,0,0,0,0,0,0,0,0,1.26591651254066,0,0.004566993496463,1.00897629651144,0,-0.004259320762174,0.023962577524521
NH,NH,22906,-0.023714104596952,1.17949062242742,0.714897183728066,0.444111833590192,0.645362257481245,0.188244315289107,0.592314370621889,-0.000443879468713,1.17468095180987,0.711789707165115,0.509782808518237,0.617174159747939,-0.594687257440841,-0.074596317041626,0,0,0,0,0,0,0,0,0,0,0,0,1.26591651254066,0,0.004928520321187,1.00897629651144,0,-0.003576436759918,0.023964405261921
NH,NH,22907,-0.023713285235551,1.17949021940886,0.714898208016046,0.444109881055347,0.645360776555465,0.188244679688911,0.592317332349435,-0.000443163818967,1.17468129809703,0.711788413656499,0.509784259671723,0.617175919103055,-0.594684316832245,-0.074595286607257,0,0,0,0,0,0,0,0,0,0,0,0,1.26591651254066,0,0.004687502438038,1.00897629651144,0,-0.004098642173408,0.023964454842217
NH,NH,22908,-0.023713612931205,1.17948894074797,0.71489979693299,0.444084470137481,0.64535141095334,0.188267707777766,0.592339269313923,-0.000443163818967,1.17468129809703,0.711788413656499,0.509784259671723,0.617175919103055,-0.594684316832245,-0.074595286607257,-1.27169243257707E-05,-4.83877990019276E-06,-1.05450987081885E-05,5.34772131824567E-05,-5.40995568144274E-05,-3.96667529291699E-05,0,0,0,0,0,0,1.26575316847453,0,0.004125127377357,1.00897629651144,0,-0.004259320762174,0.023964722732333
NH,NH,22909,-0.023715853958734,1.17948485211341,0.714908310120512,0.444112075741913,0.645359040994304,0.188141655193136,0.592350310178284,-0.000442631785205,1.1746823347985,0.711788981598306,0.509784259671723,0.617175919103055,-0.594684316832245,-0.074595286607257,-0.000227080622313,7.0131900506467E-05,-9.43748282682606E-06,-0.000309388820388,-0.001083260376988,-0.000605553749445,0,0,0,0,0,0,1.26591651254066,0,0.005410556087485,1.00897629651144,0,-0.003937963584642,0.023967420664892
NH,NH,22910,-0.023715596449429,1.17948466136861,0.714912749041186,0.444146733527259,0.645260367445419,0.188388304481284,0.592353428314496,-0.000444293017372,1.17468660281512,0.711788299455163,0.509679183082571,0.617179033390535,-0.594767244531193,-0.074626375419021,-0.000239877157708,0.000115043612342,-4.59558438938119E-06,-0.001426851365605,-0.000487903381028,0.00018353283551,4.88353017486463E-05,-2.61565940913251E-05,-2.01144426862876E-05,8.61372946005025E-05,0.000201996161544,-5.35431604390395E-05,1.2660798566068,0,0.00448665420208,1.00897629651144,0,-0.003978133231833,0.023965331512941
NH,NH,22911,-0.023715674614562,1.17947974951714,0.714921860613022,0.444162135037506,0.645258389526266,0.188349372755981,0.5923564149457,-0.000443122041076,1.1746918892504,0.711783552962496,0.509606308904269,0.617227486808605,-0.594773246981784,-0.074675458670476,-0.000287526521058,0.000125928147608,-6.27603538383993E-05,-0.001257444922759,-0.000733954923324,1.33863598768827E-05,0.000167401400677,0.000106174330325,-0.000136903087752,-0.00072931136499,0.000754327577508,5.21153101376211E-06,1.26624320067293,0,0.003040546903186,1.00897629651144,0,-0.003978133231833,0.023966315614395
